Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-11-02,52.2400016784668,54.19200134277344,51.36000061035156,53.152000427246094,137400.0,0.0,0.0
2018-11-05,54.08000183105469,54.08000183105469,52.31999969482422,52.832000732421875,206350.0,0.0,0.0
2018-11-06,53.263999938964844,53.42399978637695,51.992000579833984,52.63199996948242,173881.0,0.0,0.0
2018-11-07,53.215999603271484,54.400001525878906,52.80799865722656,53.80799865722656,47906.0,0.0,0.0
2018-11-09,53.65599822998047,54.14400100708008,52.15999984741211,52.75199890136719,386800.0,0.0,0.0
2018-11-12,53.09600067138672,54.007999420166016,52.01599884033203,53.36800003051758,141625.0,0.0,0.0
2018-11-13,52.80799865722656,54.03200149536133,52.45600128173828,52.944000244140625,452118.0,0.0,0.0
2018-11-14,52.33599853515625,53.512001037597656,52.33599853515625,52.880001068115234,343550.0,0.0,0.0
2018-11-15,52.80799865722656,53.84000015258789,52.47200012207031,53.279998779296875,144150.0,0.0,0.0
2018-11-16,52.944000244140625,53.279998779296875,52.5359992980957,52.90399932861328,155537.0,0.0,0.0
2018-11-19,53.400001525878906,53.400001525878906,52.63999938964844,52.75199890136719,232193.0,0.0,0.0
2018-11-20,52.24800109863281,53.64799880981445,52.2400016784668,52.624000549316406,227968.0,0.0,0.0
2018-11-21,52.31999969482422,52.79999923706055,52.31999969482422,52.784000396728516,87581.0,0.0,0.0
2018-11-22,52.63999938964844,52.79999923706055,52.42399978637695,52.74399948120117,79675.0,0.0,0.0
2018-11-26,52.63999938964844,52.63999938964844,51.439998626708984,51.72800064086914,40162.0,0.0,0.0
2018-11-27,51.72800064086914,51.72800064086914,50.2400016784668,50.80799865722656,34525.0,0.0,0.0
2018-11-28,51.02399826049805,52.47999954223633,50.560001373291016,52.28799819946289,134006.0,0.0,0.0
2018-11-29,52.36800003051758,53.608001708984375,52.31999969482422,52.624000549316406,302762.0,0.0,0.0
2018-11-30,52.61600112915039,52.768001556396484,50.88800048828125,51.90399932861328,1879125.0,0.0,0.0
2018-12-03,51.84000015258789,53.7599983215332,51.36800003051758,53.055999755859375,340300.0,0.0,0.0
2018-12-04,53.52000045776367,53.88800048828125,52.167999267578125,53.42399978637695,245681.0,0.0,0.0
2018-12-05,52.25600051879883,53.7599983215332,52.17599868774414,52.96799850463867,442268.0,0.0,0.0
2018-12-06,52.64799880981445,53.279998779296875,51.880001068115234,52.29600143432617,493643.0,0.0,0.0
2018-12-07,52.400001525878906,52.79999923706055,51.375999450683594,52.2239990234375,449725.0,0.0,0.0
2018-12-10,51.85599899291992,52.29600143432617,50.74399948120117,52.215999603271484,127643.0,0.0,0.0
2018-12-11,52.3120002746582,53.59199905395508,51.36000061035156,52.599998474121094,266500.0,0.0,0.0
2018-12-12,52.63199996948242,52.98400115966797,51.97600173950195,52.20000076293945,50387.0,0.0,0.0
2018-12-13,52.487998962402344,52.720001220703125,51.551998138427734,51.68000030517578,39468.0,0.0,0.0
2018-12-14,52.14400100708008,52.31999969482422,51.47999954223633,51.816001892089844,71500.0,0.0,0.0
2018-12-17,51.87200164794922,52.38399887084961,51.847999572753906,51.9119987487793,260925.0,0.0,0.0
2018-12-18,52.27199935913086,52.59199905395508,51.5359992980957,51.720001220703125,57781.0,0.0,0.0
2018-12-19,51.82400131225586,52.0,50.816001892089844,51.007999420166016,209931.0,0.0,0.0
2018-12-20,50.847999572753906,50.91999816894531,50.28799819946289,50.560001373291016,1510843.0,0.0,0.0
2018-12-21,50.551998138427734,50.880001068115234,49.69599914550781,50.0880012512207,46375.0,0.0,0.0
2018-12-24,49.599998474121094,50.672000885009766,49.599998474121094,49.7760009765625,30506.0,0.0,0.0
2018-12-26,49.90399932861328,50.35200119018555,49.040000915527344,50.15999984741211,34200.0,0.0,0.0
2018-12-27,51.167999267578125,51.167999267578125,49.928001403808594,50.055999755859375,81075.0,0.0,0.0
2018-12-28,50.391998291015625,50.880001068115234,49.63999938964844,50.007999420166016,53206.0,0.0,0.0
2018-12-31,50.2400016784668,51.19200134277344,49.54399871826172,50.24800109863281,356393.0,0.0,0.0
2019-01-01,50.880001068115234,50.880001068115234,50.08000183105469,50.45600128173828,58725.0,0.0,0.0
2019-01-02,50.263999938964844,50.5359992980957,49.7599983215332,50.20800018310547,34106.0,0.0,0.0
2019-01-03,50.448001861572266,50.448001861572266,49.11199951171875,49.439998626708984,29293.0,0.0,0.0
2019-01-04,49.928001403808594,49.928001403808594,49.09600067138672,49.43199920654297,41112.0,0.0,0.0
2019-01-07,49.13600158691406,49.9119987487793,48.79999923706055,49.007999420166016,87812.0,0.0,0.0
2019-01-08,49.055999755859375,49.7599983215332,48.167999267578125,48.47200012207031,79056.0,0.0,0.0
2019-01-09,48.90399932861328,48.91999816894531,47.375999450683594,48.38399887084961,46618.0,0.0,0.0
2019-01-10,48.79999923706055,48.79999923706055,47.7599983215332,47.98400115966797,47681.0,0.0,0.0
2019-01-11,48.7760009765625,48.7760009765625,47.20000076293945,47.57600021362305,29487.0,0.0,0.0
2019-01-14,47.68000030517578,47.82400131225586,46.58399963378906,47.007999420166016,234118.0,0.0,0.0
2019-01-15,47.36000061035156,47.97600173950195,46.895999908447266,47.41600036621094,49656.0,0.0,0.0
2019-01-16,47.82400131225586,47.82400131225586,47.20000076293945,47.59199905395508,23643.0,0.0,0.0
2019-01-17,48.28799819946289,48.28799819946289,47.071998596191406,47.215999603271484,34518.0,0.0,0.0
2019-01-18,48.15999984741211,48.15999984741211,46.880001068115234,46.93600082397461,17975.0,0.0,0.0
2019-01-21,47.82400131225586,47.82400131225586,46.47999954223633,46.75199890136719,24756.0,0.0,0.0
2019-01-22,46.75199890136719,47.119998931884766,44.231998443603516,44.599998474121094,48381.0,0.0,0.0
2019-01-23,44.599998474121094,46.183998107910156,44.0,45.59199905395508,97100.0,0.0,0.0
2019-01-24,46.391998291015625,46.391998291015625,44.31999969482422,45.599998474121094,156656.0,0.0,0.0
2019-01-25,45.09600067138672,46.071998596191406,44.15999984741211,44.512001037597656,201468.0,0.0,0.0
2019-01-28,43.847999572753906,46.400001525878906,42.91999816894531,45.2400016784668,85493.0,0.0,0.0
2019-01-29,45.279998779296875,46.880001068115234,44.96799850463867,46.20800018310547,111431.0,0.0,0.0
2019-01-30,47.040000915527344,47.20000076293945,45.36800003051758,46.65599822998047,46931.0,0.0,0.0
2019-01-31,46.08000183105469,47.7599983215332,45.12799835205078,46.63999938964844,85037.0,0.0,0.0
2019-02-01,47.50400161743164,47.672000885009766,46.400001525878906,47.17599868774414,59256.0,0.0,0.0
2019-02-04,47.84000015258789,47.84000015258789,45.279998779296875,45.70399856567383,34293.0,0.0,0.0
2019-02-05,45.608001708984375,45.93600082397461,44.167999267578125,44.391998291015625,29693.0,0.0,0.0
2019-02-06,44.167999267578125,44.34400177001953,43.36000061035156,43.58399963378906,26900.0,0.0,0.0
2019-02-07,44.0,45.119998931884766,43.84000015258789,44.327999114990234,155737.0,0.0,0.0
2019-02-08,44.36800003051758,45.19200134277344,43.400001525878906,44.439998626708984,18443.0,0.0,0.0
2019-02-11,49.2239990234375,49.2239990234375,43.41600036621094,45.152000427246094,40968.0,0.0,0.0
2019-02-12,45.152000427246094,45.7599983215332,44.08000183105469,45.66400146484375,28193.0,0.0,0.0
2019-02-14,46.38399887084961,46.38399887084961,45.439998626708984,45.72800064086914,16856.0,0.0,0.0
2019-02-15,46.15999984741211,46.15999984741211,44.0,44.65599822998047,38612.0,0.0,0.0
2019-02-18,46.86399841308594,46.86399841308594,44.79999923706055,44.944000244140625,46312.0,0.0,0.0
2019-02-19,45.38399887084961,45.88800048828125,44.47999954223633,44.560001373291016,49400.0,0.0,5.0
2019-02-20,46.36000061035156,51.7599983215332,43.20000076293945,44.119998931884766,355320.0,0.0,5.0
2019-02-21,45.119998931884766,46.2400016784668,44.0,44.63999938964844,140358.0,0.0,0.0
2019-02-22,44.560001373291016,44.560001373291016,43.68000030517578,43.959999084472656,90123.0,0.0,0.0
2019-02-25,44.400001525878906,44.79999923706055,42.7599983215332,43.84000015258789,93166.0,0.0,0.0
2019-02-26,44.20000076293945,44.20000076293945,41.560001373291016,43.040000915527344,118117.0,0.0,0.0
2019-02-27,43.400001525878906,43.400001525878906,42.279998779296875,43.15999984741211,50340.0,0.0,0.0
2019-02-28,43.040000915527344,43.880001068115234,42.08000183105469,43.040000915527344,315991.0,0.0,0.0
2019-03-01,43.400001525878906,43.79999923706055,42.400001525878906,42.84000015258789,39412.0,0.0,0.0
2019-03-05,43.599998474121094,46.400001525878906,38.959999084472656,44.52000045776367,1197230.0,0.0,0.0
2019-03-06,45.52000045776367,45.52000045776367,44.400001525878906,44.91999816894531,86328.0,0.0,0.0
