Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-11-02,404.827050461459,409.0061005305564,388.4058299514069,390.81494140625,523808.0,0.0,0.0
2018-11-05,391.7982605980022,391.7982605980022,373.9020806328421,379.4085998535156,282277.0,0.0,0.0
2018-11-06,382.4076913531043,400.5988520655303,382.4076913531043,394.7481994628906,472059.0,0.0,0.0
2018-11-07,396.7639430580856,399.1238712902652,390.4707911029014,394.64984130859375,81319.0,0.0,0.0
2018-11-09,395.82979581916965,396.22314220332726,380.5394003906968,384.32513427734375,290082.0,0.0,0.0
2018-11-12,384.47265125391215,406.4986999532799,384.47265125391215,403.05712890625,601668.0,0.0,0.0
2018-11-13,400.2055285342803,436.9811656952665,397.55059042036396,434.7195739746094,1868726.0,0.0,0.0
2018-11-14,437.57114418844805,446.42089766641664,424.7881669424934,439.1444396972656,895130.0,0.0,0.0
2018-11-15,438.55440982297785,442.48763322946195,426.01726021480977,431.1304626464844,516273.0,0.0,0.0
2018-11-16,431.671318004262,439.9310820965699,427.8364307479887,430.0980224609375,249909.0,0.0,0.0
2018-11-19,429.7046989987735,436.489504033973,429.7046989987735,432.1629638671875,147935.0,0.0,0.0
2018-11-20,429.704697812338,431.03216683923955,412.98849675327676,414.9551086425781,320832.0,0.0,0.0
2018-11-21,414.95509096655513,415.0042442584475,391.4540858921102,397.2555847167969,598822.0,0.0,0.0
2018-11-22,397.45226630878335,408.5636112418375,389.5366356192047,391.6999206542969,515376.0,0.0,0.0
2018-11-26,391.3557537076478,400.5988232961049,376.2128486361608,394.0598449707031,886039.0,0.0,0.0
2018-11-27,392.24072690901227,397.94391927056654,388.5041764027061,391.6999206542969,391134.0,0.0,0.0
2018-11-28,392.5357487529641,395.2398401258642,382.0635163386943,383.7843017578125,353019.0,0.0,0.0
2018-11-29,387.4225226683499,397.2555816193233,385.4559108781553,388.01251220703125,319764.0,0.0,0.0
2018-11-30,390.32333260316415,413.97183013620116,387.4225678709341,408.3669738769531,1482070.0,0.0,0.0
2018-12-03,412.6935392434709,412.98851903953783,396.9114599753037,400.6480407714844,613395.0,0.0,0.0
2018-12-04,396.46894239549187,403.4995734283546,387.520852895433,389.24163818359375,465754.0,0.0,0.0
2018-12-05,385.0626088550031,394.94482146533306,381.76852798218783,385.7017517089844,399018.0,0.0,0.0
2018-12-06,383.1943420494572,383.1943420494572,369.7230384844117,372.0338134765625,494733.0,0.0,0.0
2018-12-07,378.57277703702954,385.25924525158035,374.8853798580974,378.818603515625,315513.0,0.0,0.0
2018-12-10,373.70539572885923,374.6395483381977,358.9066539197957,361.3157653808594,396301.0,0.0,0.0
2018-12-11,350.05691862870555,378.5727912136282,350.05691862870555,374.688720703125,476746.0,0.0,0.0
2018-12-12,379.8018852540577,405.0236743508599,379.8018852540577,400.79547119140625,818730.0,0.0,0.0
2018-12-13,405.5153768446426,412.98850823334556,404.13875448548816,407.87530517578125,666904.0,0.0,0.0
2018-12-14,405.5645246874609,411.80849305712366,400.9921283110299,405.6136779785156,354463.0,0.0,0.0
2018-12-17,409.3994078195702,413.9717741452044,398.238880115933,407.9736022949219,462938.0,0.0,0.0
2018-12-18,403.4012820919988,418.88835142277026,403.4012820919988,415.74176025390625,689030.0,0.0,0.0
2018-12-19,419.6749645429289,426.7547793370198,414.1192919656254,415.7909240722656,624805.0,0.0,0.0
2018-12-20,412.9884894756737,416.43006022130436,405.85952150258174,408.90777587890625,290701.0,0.0,0.0
2018-12-21,409.8419400482048,411.41523569302024,391.45413534827225,393.5682373046875,330306.0,0.0,0.0
2018-12-24,394.305667523851,398.63220750004587,386.439220291455,390.1266174316406,279715.0,0.0,0.0
2018-12-26,387.2258568577662,389.97913142132194,374.5412165711539,387.7666931152344,436827.0,0.0,0.0
2018-12-27,393.12568921515566,401.0904730553706,384.865925606387,393.7648620605469,654217.0,0.0,0.0
2018-12-28,400.451309818652,402.95872774797283,394.6989645599658,396.46893310546875,401187.0,0.0,0.0
2018-12-31,400.89382987903963,401.9754423691467,391.94574013282573,393.7648620605469,350643.0,0.0,0.0
2019-01-01,395.288956200262,399.22217964504074,386.04588710665473,395.7806091308594,332521.0,0.0,0.0
2019-01-02,393.86316656309117,399.22219572570924,389.3891367176869,393.6173400878906,285054.0,0.0,0.0
2019-01-03,393.56821574932803,398.14058252280614,391.9457668952702,393.4698791503906,245031.0,0.0,0.0
2019-01-04,390.5199265555336,395.48563928384067,380.98187746785663,387.7174987792969,282443.0,0.0,0.0
2019-01-07,392.3390823473739,398.77972445283723,388.40585846419225,388.8483581542969,206736.0,0.0,0.0
2019-01-08,389.38912574482174,396.86225638195117,389.2416358654806,394.40399169921875,307744.0,0.0,0.0
2019-01-09,396.3214400355414,412.8409975373753,396.3214400355414,402.46710205078125,845409.0,0.0,0.0
2019-01-10,404.63040653565815,406.3511919826506,400.1563763767244,403.2537841796875,266744.0,0.0,0.0
2019-01-11,403.3520935895745,411.80850035256697,400.2055026953577,408.0227966308594,495381.0,0.0,0.0
