Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-11-05,13.851025837138701,13.870039348672105,13.342426189603858,13.7797269821167,20785770.0,0.0,0.0
2018-11-06,13.779727354574806,13.846272833512144,13.119023223370805,13.204582214355469,14283900.0,0.0,0.0
2018-11-07,13.214087041606172,13.494529976311867,13.214087041606172,13.42323112487793,1784050.0,0.0,0.0
2018-11-09,13.485025009206248,13.485025009206248,12.905125591308018,13.190321922302246,19874740.0,0.0,0.0
2018-11-12,13.34242603501352,13.8225063163,13.26162042516106,13.347179412841797,39208050.0,0.0,0.0
2018-11-13,13.309152938861887,13.489776758407668,12.890865673979286,13.437491416931152,15267610.0,0.0,0.0
2018-11-14,13.504037077470002,13.551569948514748,13.0429703135484,13.233100891113281,9168230.0,0.0,0.0
2018-11-15,13.2378546772336,13.679908850342022,13.076243454664624,13.59434986114502,13608300.0,0.0,0.0
2018-11-16,13.689414094119329,13.760713853039588,12.691228348604826,12.767280578613281,25554590.0,0.0,0.0
2018-11-19,12.829073253364234,13.45175125458552,12.772034531595791,13.209335327148438,18624860.0,0.0,0.0
2018-11-20,13.11902230406053,13.31390625581845,12.947904334082226,13.019203186035156,13740530.0,0.0,0.0
2018-11-21,12.976423414911398,13.727439846358926,12.938397300912056,13.561076164245605,23108490.0,0.0,0.0
2018-11-22,13.565829199409244,13.931830197434444,13.332918237101323,13.432737350463867,29065330.0,0.0,0.0
2018-11-26,13.413724699415404,13.974610582618235,13.332919090706282,13.903311729431152,24661780.0,0.0,0.0
2018-11-27,13.946090689947976,14.682846989095095,13.793986233861919,14.516483306884766,45623160.0,0.0,0.0
2018-11-28,14.616302049774799,14.640068031925537,14.074429678533807,14.506977081298828,27580090.0,0.0,0.0
2018-11-29,14.554510400481838,14.944278322088786,14.131468833579305,14.231287956237793,37618170.0,0.0,0.0
2018-11-30,14.217027393674218,14.38339198867712,14.031650194261502,14.188508033752441,23202450.0,0.0,0.0
2018-12-03,14.231286675749654,14.535495581024424,14.083934693969892,14.169493675231934,19020590.0,0.0,0.0
2018-12-04,14.164741682924385,14.483210751757136,14.11720971678761,14.2455472946167,12188090.0,0.0,0.0
2018-12-05,14.136220651069614,14.312091987476405,13.627621057961964,13.822504997253418,17246820.0,0.0,0.0
2018-12-06,13.708427705501517,14.017390005504359,13.375698516812857,13.770219802856445,17736940.0,0.0,0.0
2018-12-07,13.689413070678711,13.760712824268497,13.18081348054053,13.689413070678711,26680570.0,0.0,0.0
2018-12-10,13.504036897138985,13.523050407948624,12.933644265447176,13.119022369384766,17858700.0,0.0,0.0
2018-12-11,13.071489343133605,13.92232490282506,12.928891640217781,13.774972915649414,21008460.0,0.0,0.0
2018-12-12,13.860532379091588,14.692354456949483,13.637129061705119,14.621055603027344,17853400.0,0.0,0.0
2018-12-13,14.61154869425212,14.820692782630426,14.188508046349416,14.640068054199219,11521740.0,0.0,0.0
2018-12-14,14.564015215307423,14.811185408835414,14.19801420919128,14.483209609985352,13132340.0,0.0,0.0
2018-12-17,14.545002491557172,14.597287831076793,14.335858413636505,14.435677528381348,6619680.0,0.0,0.0
2018-12-18,14.440430616730673,14.735133689429466,14.31209304459139,14.65908145904541,10291700.0,0.0,0.0
2018-12-19,14.716119688297214,15.652514216955277,14.564015232596065,15.47188949584961,37670000.0,0.0,0.0
2018-12-20,15.40059168516486,15.799866338135153,15.210460207282566,15.671527862548828,24255960.0,0.0,0.0
2018-12-21,15.633502142574633,16.11358334822323,15.45287740487914,15.999504089355469,35227070.0,0.0,0.0
2018-12-24,15.999502798015756,15.999502798015756,15.096381902272759,15.23422622680664,30273460.0,0.0,0.0
2018-12-26,15.167680759804115,15.329291972508525,14.663834517815467,15.267498970031738,21527090.0,0.0,0.0
2018-12-27,15.262747425633941,15.590722341962609,14.93477160269114,15.067863464355469,28171740.0,0.0,0.0
2018-12-28,15.110642893499184,15.448124564188205,15.058356643319255,15.386331558227539,14833440.0,0.0,0.0
2018-12-31,15.386330632749939,15.78085281439314,15.329291914724614,15.604982376098633,15578680.0,0.0,0.0
2019-01-01,15.700046314971464,15.733319051616641,15.462382874232674,15.671527862548828,8805170.0,0.0,0.0
2019-01-02,15.595475488741236,15.690539413568535,14.987056759737397,15.120147705078125,15660460.0,0.0,0.0
2019-01-03,15.120147870636382,15.238980497813872,14.754146860327777,14.849211692810059,8658850.0,0.0,0.0
2019-01-04,14.849212190629986,15.153421115354417,14.673341746003965,15.025083541870117,11690530.0,0.0,0.0
2019-01-07,15.1771873083486,15.257992006986234,14.882484246073549,15.020329475402832,7157980.0,0.0,0.0
2019-01-08,15.077368391791351,15.305525984497837,14.830199101831619,15.23422622680664,7741660.0,0.0,0.0
2019-01-09,15.305526141490816,15.329292123222269,14.716120003118615,14.896744728088379,10991850.0,0.0,0.0
2019-01-10,14.92526436405938,15.162927812234255,14.839705377658166,14.958537101745605,8203460.0,0.0,0.0
2019-01-11,14.968044122476881,15.039342976869857,14.659081815697899,14.953783988952637,7912930.0,0.0,0.0
2019-01-14,14.944277051367573,14.95378289974389,14.468950181217584,14.554509162902832,9847290.0,0.0,0.0
2019-01-15,14.545003775150038,15.162928401784622,14.483210768518095,14.982304573059082,9538160.0,0.0,0.0
2019-01-16,15.015576000759845,15.115394208982641,14.697106959369782,14.787419319152832,9185290.0,0.0,0.0
2019-01-17,14.820692153907364,14.844458135086063,14.59253547078122,14.735133171081543,8054920.0,0.0,0.0
2019-01-18,14.735134068542655,14.782666940409166,14.069676582253877,14.250300407409668,15117790.0,0.0,0.0
